# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-07-26 16:19:05 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11176400 ARROYO VALLE BL LANG CYN NR LIVERMORE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11176400
#            TS   parameter     statistic     Description
#          8984       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	8984_00060_00003	8984_00060_00003_cd
USGS	11176400	1963-11-26	3.80	A
USGS	11176400	1963-11-27	3.10	A
USGS	11176400	1963-11-28	2.40	A
USGS	11176400	1963-11-29	2.10	A
USGS	11176400	1963-11-30	1.90	A
USGS	11176400	1963-12-01	1.90	A
USGS	11176400	1963-12-02	1.70	A
USGS	11176400	1963-12-03	1.70	A
USGS	11176400	1963-12-04	1.50	A
USGS	11176400	1963-12-05	1.50	A
USGS	11176400	1963-12-06	1.50	A
USGS	11176400	1963-12-07	1.40	A
USGS	11176400	1963-12-08	1.40	A
USGS	11176400	1963-12-09	1.90	A
USGS	11176400	1963-12-10	1.90	A
USGS	11176400	1963-12-11	1.70	A
USGS	11176400	1963-12-12	1.50	A
USGS	11176400	1963-12-13	1.40	A
USGS	11176400	1963-12-14	1.40	A
USGS	11176400	1963-12-15	1.40	A
USGS	11176400	1963-12-16	1.40	A
USGS	11176400	1963-12-17	1.40	A
USGS	11176400	1963-12-18	1.40	A
USGS	11176400	1963-12-19	1.40	A
USGS	11176400	1963-12-20	1.40	A
USGS	11176400	1963-12-21	1.40	A
USGS	11176400	1963-12-22	1.40	A
USGS	11176400	1963-12-23	1.40	A
USGS	11176400	1963-12-24	1.30	A
USGS	11176400	1963-12-25	1.30	A
USGS	11176400	1963-12-26	1.30	A
USGS	11176400	1963-12-27	1.40	A
USGS	11176400	1963-12-28	1.40	A
USGS	11176400	1963-12-29	1.40	A
USGS	11176400	1963-12-30	1.40	A
USGS	11176400	1963-12-31	1.40	A
USGS	11176400	1964-01-01	1.40	A
USGS	11176400	1964-01-02	1.40	A
USGS	11176400	1964-01-03	1.40	A
USGS	11176400	1964-01-04	1.40	A
USGS	11176400	1964-01-05	1.40	A
USGS	11176400	1964-01-06	1.40	A
USGS	11176400	1964-01-07	1.40	A
USGS	11176400	1964-01-08	1.50	A
USGS	11176400	1964-01-09	1.50	A
USGS	11176400	1964-01-10	1.50	A
USGS	11176400	1964-01-11	1.50	A
USGS	11176400	1964-01-12	1.50	A
USGS	11176400	1964-01-13	1.50	A
USGS	11176400	1964-01-14	1.70	A
USGS	11176400	1964-01-15	1.70	A
USGS	11176400	1964-01-16	1.70	A
USGS	11176400	1964-01-17	1.70	A
USGS	11176400	1964-01-18	3.10	A
USGS	11176400	1964-01-19	4.90	A
USGS	11176400	1964-01-20	30.0	A
USGS	11176400	1964-01-21	161	A
USGS	11176400	1964-01-22	181	A
USGS	11176400	1964-01-23	143	A
USGS	11176400	1964-01-24	99.0	A
USGS	11176400	1964-01-25	101	A
USGS	11176400	1964-01-26	82.0	A
USGS	11176400	1964-01-27	62.0	A
USGS	11176400	1964-01-28	44.0	A
USGS	11176400	1964-01-29	34.0	A
USGS	11176400	1964-01-30	27.0	A
USGS	11176400	1964-01-31	20.0	A
USGS	11176400	1964-02-01	16.0	A
USGS	11176400	1964-02-02	13.0	A
USGS	11176400	1964-02-03	12.0	A
USGS	11176400	1964-02-04	9.90	A
USGS	11176400	1964-02-05	8.20	A
USGS	11176400	1964-02-06	7.40	A
USGS	11176400	1964-02-07	7.00	A
USGS	11176400	1964-02-08	6.20	A
USGS	11176400	1964-02-09	5.70	A
USGS	11176400	1964-02-10	5.30	A
USGS	11176400	1964-02-11	5.30	A
USGS	11176400	1964-02-12	4.50	A
USGS	11176400	1964-02-13	4.10	A
USGS	11176400	1964-02-14	4.10	A
USGS	11176400	1964-02-15	4.90	A
USGS	11176400	1964-02-16	4.90	A
USGS	11176400	1964-02-17	4.10	A
USGS	11176400	1964-02-18	3.80	A
USGS	11176400	1964-02-19	3.40	A
USGS	11176400	1964-02-20	3.40	A
USGS	11176400	1964-02-21	3.10	A
USGS	11176400	1964-02-22	3.10	A
USGS	11176400	1964-02-23	3.10	A
USGS	11176400	1964-02-24	2.90	A
USGS	11176400	1964-02-25	2.90	A
USGS	11176400	1964-02-26	2.90	A
USGS	11176400	1964-02-27	2.90	A
USGS	11176400	1964-02-28	2.90	A
USGS	11176400	1964-02-29	3.10	A
USGS	11176400	1964-03-01	3.40	A
USGS	11176400	1964-03-02	4.10	A
USGS	11176400	1964-03-03	3.80	A
USGS	11176400	1964-03-04	3.10	A
USGS	11176400	1964-03-05	2.90	A
USGS	11176400	1964-03-06	3.40	A
USGS	11176400	1964-03-07	4.10	A
USGS	11176400	1964-03-08	3.40	A
USGS	11176400	1964-03-09	3.10	A
USGS	11176400	1964-03-10	3.10	A
USGS	11176400	1964-03-11	2.90	A
USGS	11176400	1964-03-12	4.10	A
USGS	11176400	1964-03-13	4.10	A
USGS	11176400	1964-03-14	3.80	A
USGS	11176400	1964-03-15	3.10	A
USGS	11176400	1964-03-16	2.90	A
USGS	11176400	1964-03-17	2.60	A
USGS	11176400	1964-03-18	2.40	A
USGS	11176400	1964-03-19	2.10	A
USGS	11176400	1964-03-20	2.10	A
USGS	11176400	1964-03-21	2.60	A
USGS	11176400	1964-03-22	7.40	A
USGS	11176400	1964-03-23	11.0	A
USGS	11176400	1964-03-24	11.0	A
USGS	11176400	1964-03-25	12.0	A
USGS	11176400	1964-03-26	12.0	A
USGS	11176400	1964-03-27	12.0	A
USGS	11176400	1964-03-28	9.90	A
USGS	11176400	1964-03-29	7.40	A
USGS	11176400	1964-03-30	5.70	A
USGS	11176400	1964-03-31	5.70	A
USGS	11176400	1964-04-01	7.00	A
USGS	11176400	1964-04-02	6.60	A
USGS	11176400	1964-04-03	4.90	A
USGS	11176400	1964-04-04	3.80	A
USGS	11176400	1964-04-05	3.80	A
USGS	11176400	1964-04-06	3.40	A
USGS	11176400	1964-04-07	3.10	A
USGS	11176400	1964-04-08	2.90	A
USGS	11176400	1964-04-09	2.90	A
USGS	11176400	1964-04-10	2.60	A
USGS	11176400	1964-04-11	2.60	A
USGS	11176400	1964-04-12	2.40	A
USGS	11176400	1964-04-13	2.10	A
USGS	11176400	1964-04-14	1.90	A
USGS	11176400	1964-04-15	1.90	A
USGS	11176400	1964-04-16	1.90	A
USGS	11176400	1964-04-17	1.90	A
USGS	11176400	1964-04-18	1.90	A
USGS	11176400	1964-04-19	1.90	A
USGS	11176400	1964-04-20	1.90	A
USGS	11176400	1964-04-21	1.90	A
USGS	11176400	1964-04-22	1.70	A
USGS	11176400	1964-04-23	1.90	A
USGS	11176400	1964-04-24	2.40	A
USGS	11176400	1964-04-25	2.10	A
USGS	11176400	1964-04-26	2.10	A
USGS	11176400	1964-04-27	1.90	A
USGS	11176400	1964-04-28	1.70	A
USGS	11176400	1964-04-29	1.50	A
USGS	11176400	1964-04-30	1.50	A
USGS	11176400	1964-05-01	1.50	A
USGS	11176400	1964-05-02	1.50	A
USGS	11176400	1964-05-03	2.40	A
USGS	11176400	1964-05-04	2.60	A
USGS	11176400	1964-05-05	2.40	A
USGS	11176400	1964-05-06	2.10	A
USGS	11176400	1964-05-07	2.10	A
USGS	11176400	1964-05-08	1.90	A
USGS	11176400	1964-05-09	1.50	A
USGS	11176400	1964-05-10	1.40	A
USGS	11176400	1964-05-11	1.30	A
USGS	11176400	1964-05-12	1.20	A
USGS	11176400	1964-05-13	1.20	A
USGS	11176400	1964-05-14	1.10	A
USGS	11176400	1964-05-15	1.00	A
USGS	11176400	1964-05-16	1.10	A
USGS	11176400	1964-05-17	1.10	A
USGS	11176400	1964-05-18	1.30	A
USGS	11176400	1964-05-19	1.20	A
USGS	11176400	1964-05-20	1.10	A
USGS	11176400	1964-05-21	1.00	A
USGS	11176400	1964-05-22	0.80	A
USGS	11176400	1964-05-23	0.80	A
USGS	11176400	1964-05-24	0.80	A
USGS	11176400	1964-05-25	0.70	A
USGS	11176400	1964-05-26	0.70	A
USGS	11176400	1964-05-27	0.70	A
USGS	11176400	1964-05-28	0.70	A
USGS	11176400	1964-05-29	0.70	A
USGS	11176400	1964-05-30	0.70	A
USGS	11176400	1964-05-31	0.60	A
USGS	11176400	1964-06-01	0.60	A
USGS	11176400	1964-06-02	0.60	A
USGS	11176400	1964-06-03	0.50	A
USGS	11176400	1964-06-04	0.50	A
USGS	11176400	1964-06-05	0.40	A
USGS	11176400	1964-06-06	0.40	A
USGS	11176400	1964-06-07	0.40	A
USGS	11176400	1964-06-08	0.80	A
USGS	11176400	1964-06-09	2.90	A
USGS	11176400	1964-06-10	1.70	A
USGS	11176400	1964-06-11	1.20	A
USGS	11176400	1964-06-12	0.90	A
USGS	11176400	1964-06-13	0.60	A
USGS	11176400	1964-06-14	0.50	A
USGS	11176400	1964-06-15	0.40	A
USGS	11176400	1964-06-16	0.40	A
USGS	11176400	1964-06-17	0.30	A
USGS	11176400	1964-06-18	0.30	A
USGS	11176400	1964-06-19	0.30	A
USGS	11176400	1964-06-20	0.20	A
USGS	11176400	1964-06-21	0.20	A
USGS	11176400	1964-06-22	0.20	A
USGS	11176400	1964-06-23	0.20	A
USGS	11176400	1964-06-24	0.10	A
USGS	11176400	1964-06-25	0.10	A
USGS	11176400	1964-06-26	0.10	A
USGS	11176400	1964-06-27	0.10	A
USGS	11176400	1964-06-28	0.00	A
USGS	11176400	1964-06-29	0.00	A
USGS	11176400	1964-06-30	0.00	A
USGS	11176400	1964-07-01	0.00	A
USGS	11176400	1964-07-02	0.00	A
USGS	11176400	1964-07-03	0.00	A
USGS	11176400	1964-07-04	0.00	A
USGS	11176400	1964-07-05	0.00	A
USGS	11176400	1964-07-06	0.00	A
USGS	11176400	1964-07-07	0.00	A
USGS	11176400	1964-07-08	0.00	A
USGS	11176400	1964-07-09	0.00	A
USGS	11176400	1964-07-10	0.00	A
USGS	11176400	1964-07-11	0.00	A
USGS	11176400	1964-07-12	0.00	A
USGS	11176400	1964-07-13	0.00	A
USGS	11176400	1964-07-14	0.00	A
USGS	11176400	1964-07-15	0.00	A
USGS	11176400	1964-07-16	0.00	A
USGS	11176400	1964-07-17	0.00	A
USGS	11176400	1964-07-18	0.00	A
USGS	11176400	1964-07-19	0.00	A
USGS	11176400	1964-07-20	0.00	A
USGS	11176400	1964-07-21	0.00	A
USGS	11176400	1964-07-22	0.00	A
USGS	11176400	1964-07-23	0.00	A
USGS	11176400	1964-07-24	0.00	A
USGS	11176400	1964-07-25	0.00	A
USGS	11176400	1964-07-26	0.00	A
USGS	11176400	1964-07-27	0.00	A
USGS	11176400	1964-07-28	0.00	A
USGS	11176400	1964-07-29	0.00	A
USGS	11176400	1964-07-30	0.00	A
USGS	11176400	1964-07-31	0.00	A
USGS	11176400	1964-08-01	0.00	A
USGS	11176400	1964-08-02	0.00	A
USGS	11176400	1964-08-03	0.00	A
USGS	11176400	1964-08-04	0.00	A
USGS	11176400	1964-08-05	0.00	A
USGS	11176400	1964-08-06	0.00	A
USGS	11176400	1964-08-07	0.00	A
USGS	11176400	1964-08-08	0.00	A
USGS	11176400	1964-08-09	0.00	A
USGS	11176400	1964-08-10	0.00	A
USGS	11176400	1964-08-11	0.00	A
USGS	11176400	1964-08-12	0.00	A
USGS	11176400	1964-08-13	0.00	A
USGS	11176400	1964-08-14	0.00	A
USGS	11176400	1964-08-15	0.00	A
USGS	11176400	1964-08-16	0.00	A
USGS	11176400	1964-08-17	0.00	A
USGS	11176400	1964-08-18	0.00	A
USGS	11176400	1964-08-19	0.00	A
USGS	11176400	1964-08-20	0.00	A
USGS	11176400	1964-08-21	0.00	A
USGS	11176400	1964-08-22	0.00	A
USGS	11176400	1964-08-23	0.00	A
USGS	11176400	1964-08-24	0.00	A
USGS	11176400	1964-08-25	0.00	A
USGS	11176400	1964-08-26	0.00	A
USGS	11176400	1964-08-27	0.00	A
USGS	11176400	1964-08-28	0.00	A
USGS	11176400	1964-08-29	0.00	A
USGS	11176400	1964-08-30	0.00	A
USGS	11176400	1964-08-31	0.00	A
USGS	11176400	1964-09-01	0.00	A
USGS	11176400	1964-09-02	0.00	A
USGS	11176400	1964-09-03	0.00	A
USGS	11176400	1964-09-04	0.00	A
USGS	11176400	1964-09-05	0.00	A
USGS	11176400	1964-09-06	0.00	A
USGS	11176400	1964-09-07	0.00	A
USGS	11176400	1964-09-08	0.00	A
USGS	11176400	1964-09-09	0.00	A
USGS	11176400	1964-09-10	0.00	A
USGS	11176400	1964-09-11	0.00	A
USGS	11176400	1964-09-12	0.00	A
USGS	11176400	1964-09-13	0.00	A
USGS	11176400	1964-09-14	0.00	A
USGS	11176400	1964-09-15	0.00	A
USGS	11176400	1964-09-16	0.00	A
USGS	11176400	1964-09-17	0.00	A
USGS	11176400	1964-09-18	0.00	A
USGS	11176400	1964-09-19	0.00	A
USGS	11176400	1964-09-20	0.00	A
USGS	11176400	1964-09-21	0.00	A
USGS	11176400	1964-09-22	0.00	A
USGS	11176400	1964-09-23	0.00	A
USGS	11176400	1964-09-24	0.00	A
USGS	11176400	1964-09-25	0.00	A
USGS	11176400	1964-09-26	0.00	A
USGS	11176400	1964-09-27	0.00	A
USGS	11176400	1964-09-28	0.00	A
USGS	11176400	1964-09-29	0.00	A
USGS	11176400	1964-09-30	0.00	A
USGS	11176400	1964-10-01	0.00	A
USGS	11176400	1964-10-02	0.00	A
USGS	11176400	1964-10-03	0.00	A
USGS	11176400	1964-10-04	0.00	A
USGS	11176400	1964-10-05	0.00	A
USGS	11176400	1964-10-06	0.00	A
USGS	11176400	1964-10-07	0.00	A
USGS	11176400	1964-10-08	0.00	A
USGS	11176400	1964-10-09	0.00	A
USGS	11176400	1964-10-10	0.00	A
USGS	11176400	1964-10-11	0.00	A
USGS	11176400	1964-10-12	0.00	A
USGS	11176400	1964-10-13	0.00	A
USGS	11176400	1964-10-14	0.00	A
USGS	11176400	1964-10-15	0.00	A
USGS	11176400	1964-10-16	0.00	A
USGS	11176400	1964-10-17	0.00	A
USGS	11176400	1964-10-18	0.00	A
USGS	11176400	1964-10-19	0.00	A
USGS	11176400	1964-10-20	0.00	A
USGS	11176400	1964-10-21	0.00	A
USGS	11176400	1964-10-22	0.00	A
USGS	11176400	1964-10-23	0.00	A
USGS	11176400	1964-10-24	0.00	A
USGS	11176400	1964-10-25	0.00	A
USGS	11176400	1964-10-26	0.00	A
USGS	11176400	1964-10-27	0.00	A
USGS	11176400	1964-10-28	0.00	A
USGS	11176400	1964-10-29	0.00	A
USGS	11176400	1964-10-30	0.00	A
USGS	11176400	1964-10-31	0.00	A
USGS	11176400	1964-11-01	0.00	A
USGS	11176400	1964-11-02	0.00	A
USGS	11176400	1964-11-03	0.00	A
USGS	11176400	1964-11-04	0.00	A
USGS	11176400	1964-11-05	0.00	A
USGS	11176400	1964-11-06	0.00	A
USGS	11176400	1964-11-07	0.00	A
USGS	11176400	1964-11-08	0.00	A
USGS	11176400	1964-11-09	0.00	A
USGS	11176400	1964-11-10	0.20	A
USGS	11176400	1964-11-11	1.00	A
USGS	11176400	1964-11-12	24.0	A
USGS	11176400	1964-11-13	27.0	A
USGS	11176400	1964-11-14	8.80	A
USGS	11176400	1964-11-15	3.90	A
USGS	11176400	1964-11-16	2.40	A
USGS	11176400	1964-11-17	1.60	A
USGS	11176400	1964-11-18	1.40	A
USGS	11176400	1964-11-19	1.20	A
USGS	11176400	1964-11-20	1.10	A
USGS	11176400	1964-11-21	1.00	A
USGS	11176400	1964-11-22	1.10	A
USGS	11176400	1964-11-23	1.00	A
USGS	11176400	1964-11-24	1.00	A
USGS	11176400	1964-11-25	1.00	A
USGS	11176400	1964-11-26	1.00	A
USGS	11176400	1964-11-27	0.90	A
USGS	11176400	1964-11-28	0.90	A
USGS	11176400	1964-11-29	0.90	A
USGS	11176400	1964-11-30	0.80	A
USGS	11176400	1964-12-01	0.80	A
USGS	11176400	1964-12-02	1.00	A
USGS	11176400	1964-12-03	1.00	A
USGS	11176400	1964-12-04	1.00	A
USGS	11176400	1964-12-05	1.00	A
USGS	11176400	1964-12-06	1.00	A
USGS	11176400	1964-12-07	1.10	A
USGS	11176400	1964-12-08	1.10	A
USGS	11176400	1964-12-09	1.20	A
USGS	11176400	1964-12-10	1.20	A
USGS	11176400	1964-12-11	1.20	A
USGS	11176400	1964-12-12	1.20	A
USGS	11176400	1964-12-13	1.20	A
USGS	11176400	1964-12-14	1.20	A
USGS	11176400	1964-12-15	1.20	A
USGS	11176400	1964-12-16	1.20	A
USGS	11176400	1964-12-17	1.20	A
USGS	11176400	1964-12-18	1.20	A
USGS	11176400	1964-12-19	10.0	A
USGS	11176400	1964-12-20	23.0	A
USGS	11176400	1964-12-21	40.0	A
USGS	11176400	1964-12-22	285	A
USGS	11176400	1964-12-23	1310	A
USGS	11176400	1964-12-24	674	A
USGS	11176400	1964-12-25	234	A
USGS	11176400	1964-12-26	136	A
USGS	11176400	1964-12-27	244	A
USGS	11176400	1964-12-28	458	A
USGS	11176400	1964-12-29	297	A
USGS	11176400	1964-12-30	270	A
USGS	11176400	1964-12-31	253	A
USGS	11176400	1965-01-01	161	A
USGS	11176400	1965-01-02	110	A
USGS	11176400	1965-01-03	225	A
USGS	11176400	1965-01-04	364	A
USGS	11176400	1965-01-05	218	A
USGS	11176400	1965-01-06	844	A
USGS	11176400	1965-01-07	730	A
USGS	11176400	1965-01-08	302	A
USGS	11176400	1965-01-09	171	A
USGS	11176400	1965-01-10	120	A
USGS	11176400	1965-01-11	92.0	A
USGS	11176400	1965-01-12	73.0	A
USGS	11176400	1965-01-13	60.0	A
USGS	11176400	1965-01-14	50.0	A
USGS	11176400	1965-01-15	44.0	A
USGS	11176400	1965-01-16	39.0	A
USGS	11176400	1965-01-17	35.0	A
USGS	11176400	1965-01-18	31.0	A
USGS	11176400	1965-01-19	34.0	A
USGS	11176400	1965-01-20	38.0	A
USGS	11176400	1965-01-21	32.0	A
USGS	11176400	1965-01-22	29.0	A
USGS	11176400	1965-01-23	50.0	A
USGS	11176400	1965-01-24	333	A
USGS	11176400	1965-01-25	158	A
USGS	11176400	1965-01-26	106	A
USGS	11176400	1965-01-27	76.0	A
USGS	11176400	1965-01-28	62.0	A
USGS	11176400	1965-01-29	52.0	A
USGS	11176400	1965-01-30	46.0	A
USGS	11176400	1965-01-31	39.0	A
USGS	11176400	1965-02-01	36.0	A
USGS	11176400	1965-02-02	31.0	A
USGS	11176400	1965-02-03	30.0	A
USGS	11176400	1965-02-04	29.0	A
USGS	11176400	1965-02-05	36.0	A
USGS	11176400	1965-02-06	42.0	A
USGS	11176400	1965-02-07	35.0	A
USGS	11176400	1965-02-08	28.0	A
USGS	11176400	1965-02-09	25.0	A
USGS	11176400	1965-02-10	23.0	A
USGS	11176400	1965-02-11	21.0	A
USGS	11176400	1965-02-12	19.0	A
USGS	11176400	1965-02-13	18.0	A
USGS	11176400	1965-02-14	19.0	A
USGS	11176400	1965-02-15	18.0	A
USGS	11176400	1965-02-16	17.0	A
USGS	11176400	1965-02-17	16.0	A
USGS	11176400	1965-02-18	15.0	A
USGS	11176400	1965-02-19	15.0	A
USGS	11176400	1965-02-20	14.0	A
USGS	11176400	1965-02-21	13.0	A
USGS	11176400	1965-02-22	13.0	A
USGS	11176400	1965-02-23	13.0	A
USGS	11176400	1965-02-24	11.0	A
USGS	11176400	1965-02-25	11.0	A
USGS	11176400	1965-02-26	11.0	A
USGS	11176400	1965-02-27	14.0	A
USGS	11176400	1965-02-28	14.0	A
USGS	11176400	1965-03-01	12.0	A
USGS	11176400	1965-03-02	10.0	A
USGS	11176400	1965-03-03	10.0	A
USGS	11176400	1965-03-04	9.60	A
USGS	11176400	1965-03-05	9.60	A
USGS	11176400	1965-03-06	10.0	A
USGS	11176400	1965-03-07	12.0	A
USGS	11176400	1965-03-08	13.0	A
USGS	11176400	1965-03-09	12.0	A
USGS	11176400	1965-03-10	10.0	A
USGS	11176400	1965-03-11	9.60	A
USGS	11176400	1965-03-12	12.0	A
USGS	11176400	1965-03-13	18.0	A
USGS	11176400	1965-03-14	15.0	A
USGS	11176400	1965-03-15	13.0	A
USGS	11176400	1965-03-16	12.0	A
USGS	11176400	1965-03-17	10.0	A
USGS	11176400	1965-03-18	9.60	A
USGS	11176400	1965-03-19	9.60	A
USGS	11176400	1965-03-20	8.60	A
USGS	11176400	1965-03-21	8.20	A
USGS	11176400	1965-03-22	7.70	A
USGS	11176400	1965-03-23	7.20	A
USGS	11176400	1965-03-24	7.20	A
USGS	11176400	1965-03-25	6.70	A
USGS	11176400	1965-03-26	6.70	A
USGS	11176400	1965-03-27	10.0	A
USGS	11176400	1965-03-28	9.60	A
USGS	11176400	1965-03-29	8.20	A
USGS	11176400	1965-03-30	7.20	A
USGS	11176400	1965-03-31	26.0	A
USGS	11176400	1965-04-01	41.0	A
USGS	11176400	1965-04-02	30.0	A
USGS	11176400	1965-04-03	25.0	A
USGS	11176400	1965-04-04	19.0	A
USGS	11176400	1965-04-05	16.0	A
USGS	11176400	1965-04-06	15.0	A
USGS	11176400	1965-04-07	13.0	A
USGS	11176400	1965-04-08	15.0	A
USGS	11176400	1965-04-09	169	A
USGS	11176400	1965-04-10	902	A
USGS	11176400	1965-04-11	472	A
USGS	11176400	1965-04-12	316	A
USGS	11176400	1965-04-13	274	A
USGS	11176400	1965-04-14	184	A
USGS	11176400	1965-04-15	133	A
USGS	11176400	1965-04-16	151	A
USGS	11176400	1965-04-17	112	A
USGS	11176400	1965-04-18	78.0	A
USGS	11176400	1965-04-19	62.0	A
USGS	11176400	1965-04-20	52.0	A
USGS	11176400	1965-04-21	47.0	A
USGS	11176400	1965-04-22	39.0	A
USGS	11176400	1965-04-23	34.0	A
USGS	11176400	1965-04-24	30.0	A
USGS	11176400	1965-04-25	27.0	A
USGS	11176400	1965-04-26	24.0	A
USGS	11176400	1965-04-27	22.0	A
USGS	11176400	1965-04-28	20.0	A
USGS	11176400	1965-04-29	18.0	A
USGS	11176400	1965-04-30	18.0	A
USGS	11176400	1965-05-01	16.0	A
USGS	11176400	1965-05-02	15.0	A
USGS	11176400	1965-05-03	15.0	A
USGS	11176400	1965-05-04	14.0	A
USGS	11176400	1965-05-05	14.0	A
USGS	11176400	1965-05-06	14.0	A
USGS	11176400	1965-05-07	13.0	A
USGS	11176400	1965-05-08	13.0	A
USGS	11176400	1965-05-09	12.0	A
USGS	11176400	1965-05-10	11.0	A
USGS	11176400	1965-05-11	10.0	A
USGS	11176400	1965-05-12	10.0	A
USGS	11176400	1965-05-13	9.60	A
USGS	11176400	1965-05-14	9.10	A
USGS	11176400	1965-05-15	9.10	A
USGS	11176400	1965-05-16	8.60	A
USGS	11176400	1965-05-17	7.20	A
USGS	11176400	1965-05-18	6.70	A
USGS	11176400	1965-05-19	7.70	A
USGS	11176400	1965-05-20	7.70	A
USGS	11176400	1965-05-21	8.20	A
USGS	11176400	1965-05-22	8.60	A
USGS	11176400	1965-05-23	8.20	A
USGS	11176400	1965-05-24	6.70	A
USGS	11176400	1965-05-25	5.80	A
USGS	11176400	1965-05-26	5.40	A
USGS	11176400	1965-05-27	5.10	A
USGS	11176400	1965-05-28	4.50	A
USGS	11176400	1965-05-29	4.50	A
USGS	11176400	1965-05-30	4.20	A
USGS	11176400	1965-05-31	3.90	A
USGS	11176400	1965-06-01	3.90	A
USGS	11176400	1965-06-02	4.20	A
USGS	11176400	1965-06-03	4.20	A
USGS	11176400	1965-06-04	3.90	A
USGS	11176400	1965-06-05	3.40	A
USGS	11176400	1965-06-06	3.40	A
USGS	11176400	1965-06-07	3.40	A
USGS	11176400	1965-06-08	3.40	A
