# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-07-23 16:19:37 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11406880 WESTERN CN A INTAKE NR OROVILLE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11406880
#            TS   parameter     statistic     Description
#        217954       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	217954_00060_00003	217954_00060_00003_cd
USGS	11406880	1992-03-25	0.00	A
USGS	11406880	1992-03-26	0.00	A
USGS	11406880	1992-03-27	0.00	A
USGS	11406880	1992-03-28	0.00	A
USGS	11406880	1992-03-29	0.00	A
USGS	11406880	1992-03-30	0.00	A
USGS	11406880	1992-03-31	0.00	A
USGS	11406880	1992-04-01	0.00	A
USGS	11406880	1992-04-02	0.00	A
USGS	11406880	1992-04-03	0.00	A
USGS	11406880	1992-04-04	0.00	A
USGS	11406880	1992-04-05	0.00	A
USGS	11406880	1992-04-06	0.00	A
USGS	11406880	1992-04-07	0.00	A
USGS	11406880	1992-04-08	0.00	A
USGS	11406880	1992-04-09	0.00	A
USGS	11406880	1992-04-10	0.00	A
USGS	11406880	1992-04-11	0.00	A
USGS	11406880	1992-04-12	0.00	A
USGS	11406880	1992-04-13	0.00	A
USGS	11406880	1992-04-14	0.00	A
USGS	11406880	1992-04-15	0.00	A
USGS	11406880	1992-04-16	0.00	A
USGS	11406880	1992-04-17	0.00	A
USGS	11406880	1992-04-18	0.00	A
USGS	11406880	1992-04-19	0.00	A
USGS	11406880	1992-04-20	8.70	A
USGS	11406880	1992-04-21	20.0	A
USGS	11406880	1992-04-22	35.0	A
USGS	11406880	1992-04-23	47.0	A
USGS	11406880	1992-04-24	49.0	A
USGS	11406880	1992-04-25	49.0	A
USGS	11406880	1992-04-26	61.0	A
USGS	11406880	1992-04-27	68.0	A
USGS	11406880	1992-04-28	87.0	A
USGS	11406880	1992-04-29	133	A
USGS	11406880	1992-04-30	212	A
USGS	11406880	1992-05-01	299	A
USGS	11406880	1992-05-02	408	A
USGS	11406880	1992-05-03	485	A
USGS	11406880	1992-05-04	603	A
USGS	11406880	1992-05-05	675	A
USGS	11406880	1992-05-06	758	A
USGS	11406880	1992-05-07	825	A
USGS	11406880	1992-05-08	839	A
USGS	11406880	1992-05-09	946	A
USGS	11406880	1992-05-10	1050	A
USGS	11406880	1992-05-11	1110	A
USGS	11406880	1992-05-12	1110	A
USGS	11406880	1992-05-13	1130	A
USGS	11406880	1992-05-14	1130	A
USGS	11406880	1992-05-15	1170	A
USGS	11406880	1992-05-16	1190	A
USGS	11406880	1992-05-17	1140	A
USGS	11406880	1992-05-18	1050	A
USGS	11406880	1992-05-19	957	A
USGS	11406880	1992-05-20	829	A
USGS	11406880	1992-05-21	774	A
USGS	11406880	1992-05-22	800	A
USGS	11406880	1992-05-23	774	A
USGS	11406880	1992-05-24	724	A
USGS	11406880	1992-05-25	673	A
USGS	11406880	1992-05-26	623	A
USGS	11406880	1992-05-27	617	A
USGS	11406880	1992-05-28	625	A
USGS	11406880	1992-05-29	621	A
USGS	11406880	1992-05-30	618	A
USGS	11406880	1992-05-31	611	A
USGS	11406880	1992-06-01	599	A
USGS	11406880	1992-06-02	611	A
USGS	11406880	1992-06-03	623	A
USGS	11406880	1992-06-04	650	A
USGS	11406880	1992-06-05	698	A
USGS	11406880	1992-06-06	719	A
USGS	11406880	1992-06-07	700	A
USGS	11406880	1992-06-08	683	A
USGS	11406880	1992-06-09	684	A
USGS	11406880	1992-06-10	699	A
USGS	11406880	1992-06-11	709	A
USGS	11406880	1992-06-12	706	A
USGS	11406880	1992-06-13	688	A
USGS	11406880	1992-06-14	679	A
USGS	11406880	1992-06-15	656	A
USGS	11406880	1992-06-16	609	A
USGS	11406880	1992-06-17	550	A
USGS	11406880	1992-06-18	501	A
USGS	11406880	1992-06-19	489	A
USGS	11406880	1992-06-20	497	A
USGS	11406880	1992-06-21	528	A
USGS	11406880	1992-06-22	549	A
USGS	11406880	1992-06-23	549	A
USGS	11406880	1992-06-24	549	A
USGS	11406880	1992-06-25	556	A
USGS	11406880	1992-06-26	569	A
USGS	11406880	1992-06-27	569	A
USGS	11406880	1992-06-28	563	A
USGS	11406880	1992-06-29	554	A
USGS	11406880	1992-06-30	528	A
USGS	11406880	1992-07-01	498	A
USGS	11406880	1992-07-02	489	A
USGS	11406880	1992-07-03	489	A
USGS	11406880	1992-07-04	478	A
USGS	11406880	1992-07-05	468	A
USGS	11406880	1992-07-06	470	A
USGS	11406880	1992-07-07	480	A
USGS	11406880	1992-07-08	494	A
USGS	11406880	1992-07-09	525	A
USGS	11406880	1992-07-10	558	A
USGS	11406880	1992-07-11	578	A
USGS	11406880	1992-07-12	589	A
USGS	11406880	1992-07-13	593	A
USGS	11406880	1992-07-14	607	A
USGS	11406880	1992-07-15	619	A
USGS	11406880	1992-07-16	632	A
USGS	11406880	1992-07-17	639	A
USGS	11406880	1992-07-18	644	A
USGS	11406880	1992-07-19	645	A
USGS	11406880	1992-07-20	639	A
USGS	11406880	1992-07-21	648	A
USGS	11406880	1992-07-22	659	A
USGS	11406880	1992-07-23	646	A
USGS	11406880	1992-07-24	633	A
USGS	11406880	1992-07-25	628	A
USGS	11406880	1992-07-26	635	A
USGS	11406880	1992-07-27	639	A
USGS	11406880	1992-07-28	628	A
USGS	11406880	1992-07-29	619	A
USGS	11406880	1992-07-30	618	A
USGS	11406880	1992-07-31	610	A
USGS	11406880	1992-08-01	609	A
USGS	11406880	1992-08-02	609	A
USGS	11406880	1992-08-03	610	A
USGS	11406880	1992-08-04	605	A
USGS	11406880	1992-08-05	601	A
USGS	11406880	1992-08-06	587	A
USGS	11406880	1992-08-07	574	A
USGS	11406880	1992-08-08	562	A
USGS	11406880	1992-08-09	547	A
USGS	11406880	1992-08-10	544	A
USGS	11406880	1992-08-11	556	A
USGS	11406880	1992-08-12	559	A
USGS	11406880	1992-08-13	547	A
USGS	11406880	1992-08-14	539	A
USGS	11406880	1992-08-15	539	A
USGS	11406880	1992-08-16	534	A
USGS	11406880	1992-08-17	529	A
USGS	11406880	1992-08-18	523	A
USGS	11406880	1992-08-19	499	A
USGS	11406880	1992-08-20	479	A
USGS	11406880	1992-08-21	467	A
USGS	11406880	1992-08-22	459	A
USGS	11406880	1992-08-23	452	A
USGS	11406880	1992-08-24	442	A
USGS	11406880	1992-08-25	426	A
USGS	11406880	1992-08-26	392	A
USGS	11406880	1992-08-27	369	A
USGS	11406880	1992-08-28	358	A
USGS	11406880	1992-08-29	326	A
USGS	11406880	1992-08-30	295	A
USGS	11406880	1992-08-31	267	A
USGS	11406880	1992-09-01	230	A
USGS	11406880	1992-09-02	209	A
USGS	11406880	1992-09-03	199	A
USGS	11406880	1992-09-04	170	A
USGS	11406880	1992-09-05	140	A
USGS	11406880	1992-09-06	118	A
USGS	11406880	1992-09-07	107	A
USGS	11406880	1992-09-08	109	A
USGS	11406880	1992-09-09	100	A
USGS	11406880	1992-09-10	76.0	A
USGS	11406880	1992-09-11	66.0	A
USGS	11406880	1992-09-12	66.0	A
USGS	11406880	1992-09-13	67.0	A
USGS	11406880	1992-09-14	67.0	A
USGS	11406880	1992-09-15	65.0	A
USGS	11406880	1992-09-16	55.0	A
USGS	11406880	1992-09-17	49.0	A
USGS	11406880	1992-09-18	50.0	A
USGS	11406880	1992-09-19	47.0	A
USGS	11406880	1992-09-20	35.0	A
USGS	11406880	1992-09-21	28.0	A
USGS	11406880	1992-09-22	23.0	A
USGS	11406880	1992-09-23	22.0	A
USGS	11406880	1992-09-24	15.0	A
USGS	11406880	1992-09-25	11.0	A
USGS	11406880	1992-09-26	11.0	A
USGS	11406880	1992-09-27	11.0	A
USGS	11406880	1992-09-28	22.0	A
USGS	11406880	1992-09-29	59.0	A
USGS	11406880	1992-09-30	109	A
USGS	11406880	1992-10-01	158	A
USGS	11406880	1992-10-02	188	A
USGS	11406880	1992-10-03	189	A
USGS	11406880	1992-10-04	182	A
USGS	11406880	1992-10-05	183	A
USGS	11406880	1992-10-06	193	A
USGS	11406880	1992-10-07	205	A
USGS	11406880	1992-10-08	206	A
USGS	11406880	1992-10-09	205	A
USGS	11406880	1992-10-10	204	A
USGS	11406880	1992-10-11	205	A
USGS	11406880	1992-10-12	205	A
