# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-07-23 16:16:38 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11406910 SUTTER BUTTE CN A INTAKE NR OROVILLE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11406910
#            TS   parameter     statistic     Description
#        217957       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	217957_00060_00003	217957_00060_00003_cd
USGS	11406910	1991-03-24	0.00	A
USGS	11406910	1991-03-25	0.00	A
USGS	11406910	1991-03-26	0.00	A
USGS	11406910	1991-03-27	0.00	A
USGS	11406910	1991-03-28	0.00	A
USGS	11406910	1991-03-29	0.00	A
USGS	11406910	1991-03-30	0.00	A
USGS	11406910	1991-03-31	0.00	A
USGS	11406910	1991-04-01	0.00	A
USGS	11406910	1991-04-02	0.00	A
USGS	11406910	1991-04-03	0.00	A
USGS	11406910	1991-04-04	0.00	A
USGS	11406910	1991-04-05	0.00	A
USGS	11406910	1991-04-06	0.00	A
USGS	11406910	1991-04-07	0.00	A
USGS	11406910	1991-04-08	0.00	A
USGS	11406910	1991-04-09	0.00	A
USGS	11406910	1991-04-10	0.00	A
USGS	11406910	1991-04-11	0.00	A
USGS	11406910	1991-04-12	0.00	A
USGS	11406910	1991-04-13	0.00	A
USGS	11406910	1991-04-14	0.00	A
USGS	11406910	1991-04-15	0.00	A
USGS	11406910	1991-04-16	0.00	A
USGS	11406910	1991-04-17	0.00	A
USGS	11406910	1991-04-18	0.00	A
USGS	11406910	1991-04-19	0.00	A
USGS	11406910	1991-04-20	0.00	A
USGS	11406910	1991-04-21	0.00	A
USGS	11406910	1991-04-22	0.00	A
USGS	11406910	1991-04-23	52.0	A
USGS	11406910	1991-04-24	86.0	A
USGS	11406910	1991-04-25	110	A
USGS	11406910	1991-04-26	142	A
USGS	11406910	1991-04-27	291	A
USGS	11406910	1991-04-28	389	A
USGS	11406910	1991-04-29	434	A
USGS	11406910	1991-04-30	542	A
USGS	11406910	1991-05-01	699	A
USGS	11406910	1991-05-02	864	A
USGS	11406910	1991-05-03	1020	A
USGS	11406910	1991-05-04	1070	A
USGS	11406910	1991-05-05	1080	A
USGS	11406910	1991-05-06	1040	A
USGS	11406910	1991-05-07	954	A
USGS	11406910	1991-05-08	1020	A
USGS	11406910	1991-05-09	1060	A
USGS	11406910	1991-05-10	1050	A
USGS	11406910	1991-05-11	973	A
USGS	11406910	1991-05-12	936	A
USGS	11406910	1991-05-13	957	A
USGS	11406910	1991-05-14	904	A
USGS	11406910	1991-05-15	799	A
USGS	11406910	1991-05-16	755	A
USGS	11406910	1991-05-17	759	A
USGS	11406910	1991-05-18	740	A
USGS	11406910	1991-05-19	679	A
USGS	11406910	1991-05-20	639	A
USGS	11406910	1991-05-21	644	A
USGS	11406910	1991-05-22	678	A
USGS	11406910	1991-05-23	765	A
USGS	11406910	1991-05-24	764	A
USGS	11406910	1991-05-25	699	A
USGS	11406910	1991-05-26	673	A
USGS	11406910	1991-05-27	682	A
USGS	11406910	1991-05-28	693	A
USGS	11406910	1991-05-29	776	A
USGS	11406910	1991-05-30	804	A
USGS	11406910	1991-05-31	770	A
USGS	11406910	1991-06-01	761	A
USGS	11406910	1991-06-02	730	A
USGS	11406910	1991-06-03	751	A
USGS	11406910	1991-06-04	787	A
USGS	11406910	1991-06-05	858	A
USGS	11406910	1991-06-06	812	A
USGS	11406910	1991-06-07	806	A
USGS	11406910	1991-06-08	819	A
USGS	11406910	1991-06-09	821	A
USGS	11406910	1991-06-10	847	A
USGS	11406910	1991-06-11	827	A
USGS	11406910	1991-06-12	818	A
USGS	11406910	1991-06-13	851	A
USGS	11406910	1991-06-14	873	A
USGS	11406910	1991-06-15	848	A
USGS	11406910	1991-06-16	858	A
USGS	11406910	1991-06-17	856	A
USGS	11406910	1991-06-18	882	A
USGS	11406910	1991-06-19	889	A
USGS	11406910	1991-06-20	891	A
USGS	11406910	1991-06-21	889	A
USGS	11406910	1991-06-22	877	A
USGS	11406910	1991-06-23	883	A
USGS	11406910	1991-06-24	875	A
USGS	11406910	1991-06-25	879	A
USGS	11406910	1991-06-26	933	A
USGS	11406910	1991-06-27	911	A
USGS	11406910	1991-06-28	845	A
USGS	11406910	1991-06-29	762	A
USGS	11406910	1991-06-30	724	A
USGS	11406910	1991-07-01	728	A
USGS	11406910	1991-07-02	716	A
USGS	11406910	1991-07-03	720	A
USGS	11406910	1991-07-04	728	A
USGS	11406910	1991-07-05	759	A
USGS	11406910	1991-07-06	758	A
USGS	11406910	1991-07-07	778	A
USGS	11406910	1991-07-08	782	A
USGS	11406910	1991-07-09	824	A
USGS	11406910	1991-07-10	893	A
USGS	11406910	1991-07-11	926	A
USGS	11406910	1991-07-12	910	A
USGS	11406910	1991-07-13	890	A
USGS	11406910	1991-07-14	882	A
USGS	11406910	1991-07-15	874	A
USGS	11406910	1991-07-16	862	A
USGS	11406910	1991-07-17	861	A
USGS	11406910	1991-07-18	875	A
USGS	11406910	1991-07-19	879	A
USGS	11406910	1991-07-20	874	A
USGS	11406910	1991-07-21	852	A
USGS	11406910	1991-07-22	879	A
USGS	11406910	1991-07-23	886	A
USGS	11406910	1991-07-24	894	A
USGS	11406910	1991-07-25	859	A
USGS	11406910	1991-07-26	844	A
USGS	11406910	1991-07-27	825	A
USGS	11406910	1991-07-28	830	A
USGS	11406910	1991-07-29	821	A
USGS	11406910	1991-07-30	817	A
USGS	11406910	1991-07-31	839	A
USGS	11406910	1991-08-01	827	A
USGS	11406910	1991-08-02	830	A
USGS	11406910	1991-08-03	847	A
USGS	11406910	1991-08-04	819	A
USGS	11406910	1991-08-05	789	A
USGS	11406910	1991-08-06	762	A
USGS	11406910	1991-08-07	745	A
USGS	11406910	1991-08-08	733	A
USGS	11406910	1991-08-09	747	A
USGS	11406910	1991-08-10	755	A
USGS	11406910	1991-08-11	751	A
USGS	11406910	1991-08-12	765	A
USGS	11406910	1991-08-13	784	A
USGS	11406910	1991-08-14	768	A
USGS	11406910	1991-08-15	735	A
USGS	11406910	1991-08-16	747	A
USGS	11406910	1991-08-17	782	A
USGS	11406910	1991-08-18	787	A
USGS	11406910	1991-08-19	803	A
USGS	11406910	1991-08-20	839	A
USGS	11406910	1991-08-21	868	A
USGS	11406910	1991-08-22	830	A
USGS	11406910	1991-08-23	790	A
USGS	11406910	1991-08-24	775	A
USGS	11406910	1991-08-25	789	A
USGS	11406910	1991-08-26	792	A
USGS	11406910	1991-08-27	760	A
USGS	11406910	1991-08-28	729	A
USGS	11406910	1991-08-29	707	A
USGS	11406910	1991-08-30	695	A
USGS	11406910	1991-08-31	692	A
USGS	11406910	1991-09-01	684	A
USGS	11406910	1991-09-02	665	A
USGS	11406910	1991-09-03	651	A
USGS	11406910	1991-09-04	614	A
USGS	11406910	1991-09-05	576	A
USGS	11406910	1991-09-06	543	A
USGS	11406910	1991-09-07	534	A
USGS	11406910	1991-09-08	542	A
USGS	11406910	1991-09-09	485	A
USGS	11406910	1991-09-10	487	A
USGS	11406910	1991-09-11	503	A
USGS	11406910	1991-09-12	528	A
USGS	11406910	1991-09-13	475	A
USGS	11406910	1991-09-14	462	A
USGS	11406910	1991-09-15	467	A
USGS	11406910	1991-09-16	444	A
USGS	11406910	1991-09-17	421	A
USGS	11406910	1991-09-18	406	A
USGS	11406910	1991-09-19	390	A
USGS	11406910	1991-09-20	361	A
USGS	11406910	1991-09-21	268	A
USGS	11406910	1991-09-22	245	A
USGS	11406910	1991-09-23	256	A
USGS	11406910	1991-09-24	255	A
USGS	11406910	1991-09-25	257	A
USGS	11406910	1991-09-26	254	A
USGS	11406910	1991-09-27	243	A
USGS	11406910	1991-09-28	225	A
USGS	11406910	1991-09-29	138	A
USGS	11406910	1991-09-30	46.0	A
USGS	11406910	1991-10-01	60.0	A
USGS	11406910	1991-10-02	60.0	A
USGS	11406910	1991-10-03	60.0	A
USGS	11406910	1991-10-04	60.0	A
USGS	11406910	1991-10-05	61.0	A
USGS	11406910	1991-10-06	61.0	A
USGS	11406910	1991-10-07	161	A
USGS	11406910	1991-10-08	170	A
USGS	11406910	1991-10-09	176	A
USGS	11406910	1991-10-10	198	A
USGS	11406910	1991-10-11	190	A
USGS	11406910	1991-10-12	134	A
USGS	11406910	1991-10-13	128	A
USGS	11406910	1991-10-14	128	A
USGS	11406910	1991-10-15	129	A
USGS	11406910	1991-10-16	129	A
USGS	11406910	1991-10-17	185	A
USGS	11406910	1991-10-18	190	A
USGS	11406910	1991-10-19	237	A
USGS	11406910	1991-10-20	237	A
USGS	11406910	1991-10-21	238	A
USGS	11406910	1991-10-22	239	A
USGS	11406910	1991-10-23	253	A
USGS	11406910	1991-10-24	247	A
USGS	11406910	1991-10-25	231	A
USGS	11406910	1991-10-26	226	A
USGS	11406910	1991-10-27	226	A
USGS	11406910	1991-10-28	232	A
USGS	11406910	1991-10-29	249	A
USGS	11406910	1991-10-30	259	A
USGS	11406910	1991-10-31	259	A
USGS	11406910	1991-11-01	313	A
USGS	11406910	1991-11-02	320	A
USGS	11406910	1991-11-03	299	A
USGS	11406910	1991-11-04	301	A
USGS	11406910	1991-11-05	205	A
USGS	11406910	1991-11-06	181	A
USGS	11406910	1991-11-07	177	A
USGS	11406910	1991-11-08	177	A
USGS	11406910	1991-11-09	176	A
USGS	11406910	1991-11-10	177	A
USGS	11406910	1991-11-11	178	A
USGS	11406910	1991-11-12	182	A
USGS	11406910	1991-11-13	205	A
USGS	11406910	1991-11-14	217	A
USGS	11406910	1991-11-15	220	A
USGS	11406910	1991-11-16	221	A
USGS	11406910	1991-11-17	222	A
USGS	11406910	1991-11-18	222	A
USGS	11406910	1991-11-19	213	A
USGS	11406910	1991-11-20	208	A
USGS	11406910	1991-11-21	208	A
USGS	11406910	1991-11-22	208	A
USGS	11406910	1991-11-23	208	A
USGS	11406910	1991-11-24	205	A
USGS	11406910	1991-11-25	204	A
USGS	11406910	1991-11-26	213	A
USGS	11406910	1991-11-27	216	A
USGS	11406910	1991-11-28	214	A
USGS	11406910	1991-11-29	215	A
USGS	11406910	1991-11-30	217	A
USGS	11406910	1991-12-01	215	A
USGS	11406910	1991-12-02	209	A
USGS	11406910	1991-12-03	203	A
USGS	11406910	1991-12-04	200	A
USGS	11406910	1991-12-05	196	A
USGS	11406910	1991-12-06	192	A
USGS	11406910	1991-12-07	193	A
USGS	11406910	1991-12-08	191	A
USGS	11406910	1991-12-09	189	A
USGS	11406910	1991-12-10	172	A
USGS	11406910	1991-12-11	163	A
USGS	11406910	1991-12-12	166	A
USGS	11406910	1991-12-13	165	A
USGS	11406910	1991-12-14	160	A
USGS	11406910	1991-12-15	159	A
USGS	11406910	1991-12-16	161	A
USGS	11406910	1991-12-17	161	A
USGS	11406910	1991-12-18	157	A
USGS	11406910	1991-12-19	153	A
USGS	11406910	1991-12-20	149	A
USGS	11406910	1991-12-21	146	A
USGS	11406910	1991-12-22	146	A
USGS	11406910	1991-12-23	146	A
USGS	11406910	1991-12-24	146	A
USGS	11406910	1991-12-25	146	A
USGS	11406910	1991-12-26	145	A
USGS	11406910	1991-12-27	152	A
USGS	11406910	1991-12-28	155	A
USGS	11406910	1991-12-29	154	A
USGS	11406910	1991-12-30	155	A
USGS	11406910	1991-12-31	154	A
USGS	11406910	1992-01-01	153	A
USGS	11406910	1992-01-02	154	A
USGS	11406910	1992-01-03	92.0	A
USGS	11406910	1992-01-04	0.00	A
USGS	11406910	1992-01-05	0.00	A
USGS	11406910	1992-01-06	0.00	A
USGS	11406910	1992-01-07	0.00	A
USGS	11406910	1992-01-08	0.00	A
USGS	11406910	1992-01-09	0.00	A
USGS	11406910	1992-01-10	0.00	A
USGS	11406910	1992-01-11	0.00	A
USGS	11406910	1992-01-12	0.00	A
USGS	11406910	1992-01-13	0.00	A
USGS	11406910	1992-01-14	0.00	A
USGS	11406910	1992-01-15	0.00	A
USGS	11406910	1992-01-16	0.00	A
USGS	11406910	1992-01-17	0.00	A
USGS	11406910	1992-01-18	0.00	A
USGS	11406910	1992-01-19	0.00	A
USGS	11406910	1992-01-20	0.00	A
USGS	11406910	1992-01-21	0.00	A
USGS	11406910	1992-01-22	0.00	A
USGS	11406910	1992-01-23	0.00	A
USGS	11406910	1992-01-24	0.00	A
USGS	11406910	1992-01-25	0.00	A
USGS	11406910	1992-01-26	0.00	A
USGS	11406910	1992-01-27	0.00	A
USGS	11406910	1992-01-28	0.00	A
USGS	11406910	1992-01-29	0.00	A
USGS	11406910	1992-01-30	0.00	A
USGS	11406910	1992-01-31	0.00	A
USGS	11406910	1992-02-01	0.00	A
USGS	11406910	1992-02-02	0.00	A
USGS	11406910	1992-02-03	0.00	A
USGS	11406910	1992-02-04	0.00	A
USGS	11406910	1992-02-05	0.00	A
USGS	11406910	1992-02-06	0.00	A
USGS	11406910	1992-02-07	0.00	A
USGS	11406910	1992-02-08	0.00	A
USGS	11406910	1992-02-09	0.00	A
USGS	11406910	1992-02-10	0.00	A
USGS	11406910	1992-02-11	0.00	A
USGS	11406910	1992-02-12	0.00	A
USGS	11406910	1992-02-13	0.00	A
USGS	11406910	1992-02-14	0.00	A
USGS	11406910	1992-02-15	0.00	A
USGS	11406910	1992-02-16	0.00	A
USGS	11406910	1992-02-17	0.00	A
USGS	11406910	1992-02-18	0.00	A
USGS	11406910	1992-02-19	0.00	A
USGS	11406910	1992-02-20	0.00	A
USGS	11406910	1992-02-21	0.00	A
USGS	11406910	1992-02-22	0.00	A
USGS	11406910	1992-02-23	0.00	A
USGS	11406910	1992-02-24	0.00	A
USGS	11406910	1992-02-25	0.00	A
USGS	11406910	1992-02-26	0.00	A
USGS	11406910	1992-02-27	0.00	A
USGS	11406910	1992-02-28	0.00	A
USGS	11406910	1992-02-29	0.00	A
USGS	11406910	1992-03-01	0.00	A
USGS	11406910	1992-03-02	0.00	A
USGS	11406910	1992-03-03	0.00	A
USGS	11406910	1992-03-04	0.00	A
USGS	11406910	1992-03-05	0.00	A
USGS	11406910	1992-03-06	0.00	A
USGS	11406910	1992-03-07	0.00	A
USGS	11406910	1992-03-08	0.00	A
USGS	11406910	1992-03-09	0.00	A
USGS	11406910	1992-03-10	0.00	A
USGS	11406910	1992-03-11	0.00	A
USGS	11406910	1992-03-12	0.00	A
USGS	11406910	1992-03-13	0.00	A
USGS	11406910	1992-03-14	0.00	A
USGS	11406910	1992-03-15	0.00	A
USGS	11406910	1992-03-16	0.00	A
USGS	11406910	1992-03-17	0.00	A
USGS	11406910	1992-03-18	0.00	A
USGS	11406910	1992-03-19	0.00	A
USGS	11406910	1992-03-20	0.00	A
USGS	11406910	1992-03-21	0.00	A
USGS	11406910	1992-03-22	0.00	A
USGS	11406910	1992-03-23	0.00	A
USGS	11406910	1992-03-24	0.00	A
USGS	11406910	1992-03-25	0.00	A
USGS	11406910	1992-03-26	0.00	A
USGS	11406910	1992-03-27	0.00	A
USGS	11406910	1992-03-28	0.00	A
USGS	11406910	1992-03-29	0.00	A
USGS	11406910	1992-03-30	0.00	A
USGS	11406910	1992-03-31	0.00	A
USGS	11406910	1992-04-01	0.00	A
USGS	11406910	1992-04-02	0.00	A
USGS	11406910	1992-04-03	0.00	A
USGS	11406910	1992-04-04	0.00	A
USGS	11406910	1992-04-05	0.00	A
USGS	11406910	1992-04-06	0.00	A
USGS	11406910	1992-04-07	0.00	A
USGS	11406910	1992-04-08	0.00	A
USGS	11406910	1992-04-09	0.00	A
USGS	11406910	1992-04-10	0.00	A
USGS	11406910	1992-04-11	0.00	A
USGS	11406910	1992-04-12	0.00	A
USGS	11406910	1992-04-13	0.00	A
USGS	11406910	1992-04-14	0.00	A
USGS	11406910	1992-04-15	0.00	A
USGS	11406910	1992-04-16	0.00	A
USGS	11406910	1992-04-17	0.00	A
USGS	11406910	1992-04-18	0.00	A
USGS	11406910	1992-04-19	0.00	A
USGS	11406910	1992-04-20	0.00	A
USGS	11406910	1992-04-21	0.00	A
USGS	11406910	1992-04-22	0.00	A
USGS	11406910	1992-04-23	0.00	A
USGS	11406910	1992-04-24	153	A
USGS	11406910	1992-04-25	201	A
USGS	11406910	1992-04-26	219	A
USGS	11406910	1992-04-27	319	A
USGS	11406910	1992-04-28	495	A
USGS	11406910	1992-04-29	609	A
USGS	11406910	1992-04-30	613	A
USGS	11406910	1992-05-01	668	A
USGS	11406910	1992-05-02	745	A
USGS	11406910	1992-05-03	794	A
USGS	11406910	1992-05-04	923	A
USGS	11406910	1992-05-05	993	A
USGS	11406910	1992-05-06	1100	A
USGS	11406910	1992-05-07	1210	A
USGS	11406910	1992-05-08	1290	A
USGS	11406910	1992-05-09	1260	A
USGS	11406910	1992-05-10	1260	A
USGS	11406910	1992-05-11	1260	A
USGS	11406910	1992-05-12	1320	A
USGS	11406910	1992-05-13	1340	A
USGS	11406910	1992-05-14	1380	A
USGS	11406910	1992-05-15	1240	A
USGS	11406910	1992-05-16	1160	A
USGS	11406910	1992-05-17	1080	A
USGS	11406910	1992-05-18	1050	A
USGS	11406910	1992-05-19	1100	A
USGS	11406910	1992-05-20	1080	A
USGS	11406910	1992-05-21	997	A
USGS	11406910	1992-05-22	941	A
USGS	11406910	1992-05-23	914	A
USGS	11406910	1992-05-24	884	A
USGS	11406910	1992-05-25	884	A
USGS	11406910	1992-05-26	855	A
USGS	11406910	1992-05-27	822	A
USGS	11406910	1992-05-28	820	A
USGS	11406910	1992-05-29	794	A
USGS	11406910	1992-05-30	807	A
USGS	11406910	1992-05-31	799	A
USGS	11406910	1992-06-01	796	A
USGS	11406910	1992-06-02	824	A
USGS	11406910	1992-06-03	890	A
USGS	11406910	1992-06-04	880	A
USGS	11406910	1992-06-05	882	A
USGS	11406910	1992-06-06	881	A
USGS	11406910	1992-06-07	870	A
USGS	11406910	1992-06-08	874	A
USGS	11406910	1992-06-09	858	A
USGS	11406910	1992-06-10	855	A
USGS	11406910	1992-06-11	830	A
USGS	11406910	1992-06-12	824	A
USGS	11406910	1992-06-13	811	A
USGS	11406910	1992-06-14	807	A
USGS	11406910	1992-06-15	837	A
USGS	11406910	1992-06-16	816	A
USGS	11406910	1992-06-17	800	A
USGS	11406910	1992-06-18	775	A
USGS	11406910	1992-06-19	783	A
USGS	11406910	1992-06-20	789	A
USGS	11406910	1992-06-21	786	A
USGS	11406910	1992-06-22	756	A
USGS	11406910	1992-06-23	747	A
USGS	11406910	1992-06-24	787	A
USGS	11406910	1992-06-25	827	A
USGS	11406910	1992-06-26	848	A
USGS	11406910	1992-06-27	854	A
USGS	11406910	1992-06-28	844	A
USGS	11406910	1992-06-29	824	A
USGS	11406910	1992-06-30	826	A
USGS	11406910	1992-07-01	834	A
USGS	11406910	1992-07-02	862	A
USGS	11406910	1992-07-03	873	A
USGS	11406910	1992-07-04	845	A
USGS	11406910	1992-07-05	830	A
USGS	11406910	1992-07-06	865	A
USGS	11406910	1992-07-07	896	A
USGS	11406910	1992-07-08	935	A
USGS	11406910	1992-07-09	942	A
USGS	11406910	1992-07-10	897	A
USGS	11406910	1992-07-11	926	A
USGS	11406910	1992-07-12	953	A
USGS	11406910	1992-07-13	955	A
USGS	11406910	1992-07-14	921	A
USGS	11406910	1992-07-15	947	A
USGS	11406910	1992-07-16	994	A
USGS	11406910	1992-07-17	1020	A
USGS	11406910	1992-07-18	1020	A
USGS	11406910	1992-07-19	997	A
USGS	11406910	1992-07-20	992	A
USGS	11406910	1992-07-21	998	A
USGS	11406910	1992-07-22	1010	A
USGS	11406910	1992-07-23	990	A
USGS	11406910	1992-07-24	948	A
USGS	11406910	1992-07-25	953	A
USGS	11406910	1992-07-26	945	A
USGS	11406910	1992-07-27	940	A
USGS	11406910	1992-07-28	951	A
USGS	11406910	1992-07-29	968	A
USGS	11406910	1992-07-30	973	A
USGS	11406910	1992-07-31	964	A
USGS	11406910	1992-08-01	952	A
USGS	11406910	1992-08-02	957	A
USGS	11406910	1992-08-03	943	A
USGS	11406910	1992-08-04	915	A
USGS	11406910	1992-08-05	889	A
USGS	11406910	1992-08-06	919	A
USGS	11406910	1992-08-07	951	A
USGS	11406910	1992-08-08	904	A
USGS	11406910	1992-08-09	880	A
USGS	11406910	1992-08-10	873	A
USGS	11406910	1992-08-11	885	A
USGS	11406910	1992-08-12	880	A
USGS	11406910	1992-08-13	859	A
USGS	11406910	1992-08-14	847	A
USGS	11406910	1992-08-15	832	A
USGS	11406910	1992-08-16	822	A
USGS	11406910	1992-08-17	819	A
USGS	11406910	1992-08-18	844	A
USGS	11406910	1992-08-19	869	A
USGS	11406910	1992-08-20	882	A
USGS	11406910	1992-08-21	909	A
USGS	11406910	1992-08-22	934	A
USGS	11406910	1992-08-23	933	A
USGS	11406910	1992-08-24	943	A
USGS	11406910	1992-08-25	894	A
USGS	11406910	1992-08-26	866	A
USGS	11406910	1992-08-27	842	A
USGS	11406910	1992-08-28	858	A
USGS	11406910	1992-08-29	846	A
USGS	11406910	1992-08-30	820	A
USGS	11406910	1992-08-31	826	A
USGS	11406910	1992-09-01	785	A
USGS	11406910	1992-09-02	757	A
USGS	11406910	1992-09-03	736	A
USGS	11406910	1992-09-04	716	A
USGS	11406910	1992-09-05	675	A
USGS	11406910	1992-09-06	644	A
USGS	11406910	1992-09-07	626	A
USGS	11406910	1992-09-08	574	A
USGS	11406910	1992-09-09	536	A
USGS	11406910	1992-09-10	495	A
USGS	11406910	1992-09-11	477	A
USGS	11406910	1992-09-12	458	A
USGS	11406910	1992-09-13	445	A
USGS	11406910	1992-09-14	421	A
USGS	11406910	1992-09-15	360	A
USGS	11406910	1992-09-16	357	A
USGS	11406910	1992-09-17	372	A
USGS	11406910	1992-09-18	351	A
USGS	11406910	1992-09-19	319	A
USGS	11406910	1992-09-20	346	A
USGS	11406910	1992-09-21	352	A
USGS	11406910	1992-09-22	421	A
USGS	11406910	1992-09-23	446	A
USGS	11406910	1992-09-24	438	A
USGS	11406910	1992-09-25	270	A
USGS	11406910	1992-09-26	188	A
USGS	11406910	1992-09-27	190	A
USGS	11406910	1992-09-28	191	A
USGS	11406910	1992-09-29	239	A
USGS	11406910	1992-09-30	274	A
USGS	11406910	1992-10-01	335	A
USGS	11406910	1992-10-02	327	A
USGS	11406910	1992-10-03	363	A
USGS	11406910	1992-10-04	373	A
USGS	11406910	1992-10-05	382	A
USGS	11406910	1992-10-06	353	A
USGS	11406910	1992-10-07	326	A
USGS	11406910	1992-10-08	315	A
USGS	11406910	1992-10-09	417	A
USGS	11406910	1992-10-10	410	A
USGS	11406910	1992-10-11	401	A
USGS	11406910	1992-10-12	433	A
USGS	11406910	1992-10-13	430	A
USGS	11406910	1992-10-14	450	A
USGS	11406910	1992-10-15	477	A
USGS	11406910	1992-10-16	456	A
USGS	11406910	1992-10-17	447	A
