# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-07-26 17:40:15 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10260550 WF MOJAVE R AB SILVERWOOD LAKE NR HESPERIA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 10260550
#            TS   parameter     statistic     Description
#        213378       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	213378_00060_00003	213378_00060_00003_cd
USGS	10260550	1995-11-14	0.11	A
USGS	10260550	1995-11-15	0.11	A
USGS	10260550	1995-11-16	0.11	A
USGS	10260550	1995-11-17	0.11	A
USGS	10260550	1995-11-18	0.09	A
USGS	10260550	1995-11-19	0.10	A
USGS	10260550	1995-11-20	0.12	A
USGS	10260550	1995-11-21	0.14	A
USGS	10260550	1995-11-22	0.15	A
USGS	10260550	1995-11-23	0.16	A
USGS	10260550	1995-11-24	0.17	A
USGS	10260550	1995-11-25	0.16	A
USGS	10260550	1995-11-26	0.17	A
USGS	10260550	1995-11-27	0.17	A
USGS	10260550	1995-11-28	0.17	A
USGS	10260550	1995-11-29	0.17	A
USGS	10260550	1995-11-30	0.17	A
USGS	10260550	1995-12-01	0.18	A
USGS	10260550	1995-12-02	0.17	A
USGS	10260550	1995-12-03	0.17	A
USGS	10260550	1995-12-04	0.17	A
USGS	10260550	1995-12-05	0.17	A
USGS	10260550	1995-12-06	0.17	A
USGS	10260550	1995-12-07	0.17	A
USGS	10260550	1995-12-08	0.18	A
USGS	10260550	1995-12-09	0.19	A
USGS	10260550	1995-12-10	0.19	A
USGS	10260550	1995-12-11	0.19	A
USGS	10260550	1995-12-12	0.20	A
USGS	10260550	1995-12-13	0.82	A
USGS	10260550	1995-12-14	0.57	A
USGS	10260550	1995-12-15	0.42	A
USGS	10260550	1995-12-16	0.38	A
USGS	10260550	1995-12-17	0.35	A
USGS	10260550	1995-12-18	0.33	A
USGS	10260550	1995-12-19	0.31	A
USGS	10260550	1995-12-20	0.31	A
USGS	10260550	1995-12-21	0.31	A
USGS	10260550	1995-12-22	0.31	A
USGS	10260550	1995-12-23	0.37	A
USGS	10260550	1995-12-24	0.39	A
USGS	10260550	1995-12-25	0.39	A
USGS	10260550	1995-12-26	0.39	A
USGS	10260550	1995-12-27	0.39	A
USGS	10260550	1995-12-28	0.39	A
USGS	10260550	1995-12-29	0.39	A
USGS	10260550	1995-12-30	0.39	A
USGS	10260550	1995-12-31	0.39	A
USGS	10260550	1996-01-01	0.39	A
USGS	10260550	1996-01-02	0.39	A
USGS	10260550	1996-01-03	0.39	A
USGS	10260550	1996-01-04	0.39	A
USGS	10260550	1996-01-05	0.39	A
USGS	10260550	1996-01-06	0.39	A
USGS	10260550	1996-01-07	0.37	A
USGS	10260550	1996-01-08	0.35	A
USGS	10260550	1996-01-09	0.35	A
USGS	10260550	1996-01-10	0.35	A
USGS	10260550	1996-01-11	0.35	A
USGS	10260550	1996-01-12	0.35	A
USGS	10260550	1996-01-13	0.35	A
USGS	10260550	1996-01-14	0.34	A
USGS	10260550	1996-01-15	0.31	A
USGS	10260550	1996-01-16	0.32	A
USGS	10260550	1996-01-17	0.35	A
USGS	10260550	1996-01-18	0.35	A
USGS	10260550	1996-01-19	0.35	A
USGS	10260550	1996-01-20	0.35	A
USGS	10260550	1996-01-21	0.45	A
USGS	10260550	1996-01-22	0.53	A
USGS	10260550	1996-01-23	0.44	A
USGS	10260550	1996-01-24	0.44	A
USGS	10260550	1996-01-25	0.44	A
USGS	10260550	1996-01-26	0.44	A
USGS	10260550	1996-01-27	0.44	A
USGS	10260550	1996-01-28	0.44	A
USGS	10260550	1996-01-29	0.44	A
USGS	10260550	1996-01-30	0.44	A
USGS	10260550	1996-01-31	8.70	A
USGS	10260550	1996-02-01	6.20	A
USGS	10260550	1996-02-02	2.30	A
USGS	10260550	1996-02-03	1.50	A
USGS	10260550	1996-02-04	1.20	A
USGS	10260550	1996-02-05	1.00	A
USGS	10260550	1996-02-06	0.88	A
USGS	10260550	1996-02-07	0.85	A
USGS	10260550	1996-02-08	0.78	A
USGS	10260550	1996-02-09	0.71	A
USGS	10260550	1996-02-10	0.71	A
USGS	10260550	1996-02-11	0.71	A
USGS	10260550	1996-02-12	0.71	A
USGS	10260550	1996-02-13	0.65	A
USGS	10260550	1996-02-14	0.59	A
USGS	10260550	1996-02-15	0.59	A
USGS	10260550	1996-02-16	0.59	A
USGS	10260550	1996-02-17	0.59	A
USGS	10260550	1996-02-18	0.59	A
USGS	10260550	1996-02-19	1.90	A
USGS	10260550	1996-02-20	112	A
USGS	10260550	1996-02-21	58.0	A
USGS	10260550	1996-02-22	27.0	A
USGS	10260550	1996-02-23	12.0	A
USGS	10260550	1996-02-24	7.30	A
USGS	10260550	1996-02-25	5.70	A
USGS	10260550	1996-02-26	4.70	A
USGS	10260550	1996-02-27	4.00	A
USGS	10260550	1996-02-28	3.70	A
USGS	10260550	1996-02-29	3.50	A
USGS	10260550	1996-03-01	3.50	A
USGS	10260550	1996-03-02	3.50	A
USGS	10260550	1996-03-03	3.30	A
USGS	10260550	1996-03-04	9.70	A
USGS	10260550	1996-03-05	25.0	A
USGS	10260550	1996-03-06	11.0	A
USGS	10260550	1996-03-07	7.70	A
USGS	10260550	1996-03-08	6.10	A
USGS	10260550	1996-03-09	5.30	A
USGS	10260550	1996-03-10	4.60	A
USGS	10260550	1996-03-11	4.20	A
USGS	10260550	1996-03-12	5.70	A
USGS	10260550	1996-03-13	23.0	A
USGS	10260550	1996-03-14	12.0	A
USGS	10260550	1996-03-15	8.60	A
USGS	10260550	1996-03-16	7.10	A
USGS	10260550	1996-03-17	6.20	A
USGS	10260550	1996-03-18	5.60	A
USGS	10260550	1996-03-19	5.10	A
USGS	10260550	1996-03-20	4.60	A
USGS	10260550	1996-03-21	4.20	A
USGS	10260550	1996-03-22	4.10	A
USGS	10260550	1996-03-23	4.00	A
USGS	10260550	1996-03-24	3.80	A
USGS	10260550	1996-03-25	3.60	A
USGS	10260550	1996-03-26	3.40	A
USGS	10260550	1996-03-27	3.20	A
USGS	10260550	1996-03-28	3.10	A
USGS	10260550	1996-03-29	3.00	A
USGS	10260550	1996-03-30	2.80	A
USGS	10260550	1996-03-31	2.60	A
USGS	10260550	1996-04-01	2.70	A
USGS	10260550	1996-04-02	3.00	A
USGS	10260550	1996-04-03	2.60	A
USGS	10260550	1996-04-04	2.50	A
USGS	10260550	1996-04-05	2.30	A
USGS	10260550	1996-04-06	2.20	A
USGS	10260550	1996-04-07	2.10	A
USGS	10260550	1996-04-08	2.00	A
USGS	10260550	1996-04-09	1.90	A
USGS	10260550	1996-04-10	1.80	A
USGS	10260550	1996-04-11	1.80	A
USGS	10260550	1996-04-12	1.80	A
USGS	10260550	1996-04-13	1.80	A
USGS	10260550	1996-04-14	1.70	A
USGS	10260550	1996-04-15	1.70	A
USGS	10260550	1996-04-16	1.90	A
USGS	10260550	1996-04-17	2.40	A
USGS	10260550	1996-04-18	5.20	A
USGS	10260550	1996-04-19	3.10	A
USGS	10260550	1996-04-20	2.60	A
USGS	10260550	1996-04-21	2.30	A
USGS	10260550	1996-04-22	2.20	A
USGS	10260550	1996-04-23	2.00	A
USGS	10260550	1996-04-24	1.90	A
USGS	10260550	1996-04-25	1.80	A
USGS	10260550	1996-04-26	1.70	A
USGS	10260550	1996-04-27	1.50	A
USGS	10260550	1996-04-28	1.40	A
USGS	10260550	1996-04-29	1.30	A
USGS	10260550	1996-04-30	1.20	A
USGS	10260550	1996-05-01	1.20	A
USGS	10260550	1996-05-02	1.10	A
USGS	10260550	1996-05-03	1.10	A
USGS	10260550	1996-05-04	1.10	A
USGS	10260550	1996-05-05	1.10	A
USGS	10260550	1996-05-06	1.00	A
USGS	10260550	1996-05-07	0.99	A
USGS	10260550	1996-05-08	0.97	A
USGS	10260550	1996-05-09	0.94	A
USGS	10260550	1996-05-10	0.90	A
USGS	10260550	1996-05-11	0.78	A
USGS	10260550	1996-05-12	0.73	A
USGS	10260550	1996-05-13	0.71	A
USGS	10260550	1996-05-14	0.70	A
USGS	10260550	1996-05-15	0.71	A
USGS	10260550	1996-05-16	0.78	A
USGS	10260550	1996-05-17	0.78	A
USGS	10260550	1996-05-18	0.75	A
USGS	10260550	1996-05-19	0.75	A
USGS	10260550	1996-05-20	0.72	A
USGS	10260550	1996-05-21	0.70	A
USGS	10260550	1996-05-22	0.71	A
USGS	10260550	1996-05-23	0.69	A
USGS	10260550	1996-05-24	0.71	A
USGS	10260550	1996-05-25	0.71	A
USGS	10260550	1996-05-26	0.77	A
USGS	10260550	1996-05-27	1.00	A
USGS	10260550	1996-05-28	1.10	A
USGS	10260550	1996-05-29	1.10	A
USGS	10260550	1996-05-30	1.20	A
USGS	10260550	1996-05-31	0.98	A
USGS	10260550	1996-06-01	0.84	A
USGS	10260550	1996-06-02	0.65	A
USGS	10260550	1996-06-03	0.45	A
USGS	10260550	1996-06-04	0.43	A
USGS	10260550	1996-06-05	0.40	A
USGS	10260550	1996-06-06	0.38	A
USGS	10260550	1996-06-07	0.34	A
USGS	10260550	1996-06-08	0.32	A
USGS	10260550	1996-06-09	0.30	A
USGS	10260550	1996-06-10	0.28	A
USGS	10260550	1996-06-11	0.28	A
USGS	10260550	1996-06-12	0.26	A
USGS	10260550	1996-06-13	0.25	A
USGS	10260550	1996-06-14	0.24	A
USGS	10260550	1996-06-15	0.23	A
USGS	10260550	1996-06-16	0.21	A
USGS	10260550	1996-06-17	0.20	A
USGS	10260550	1996-06-18	0.18	A
USGS	10260550	1996-06-19	0.16	A
USGS	10260550	1996-06-20	0.16	A
USGS	10260550	1996-06-21	0.18	A
USGS	10260550	1996-06-22	0.20	A
USGS	10260550	1996-06-23	0.17	A
USGS	10260550	1996-06-24	0.17	A
USGS	10260550	1996-06-25	0.18	A
USGS	10260550	1996-06-26	0.24	A
USGS	10260550	1996-06-27	0.25	A
USGS	10260550	1996-06-28	0.21	A
USGS	10260550	1996-06-29	0.16	A
USGS	10260550	1996-06-30	0.12	A
USGS	10260550	1996-07-01	0.08	A
USGS	10260550	1996-07-02	0.05	A
USGS	10260550	1996-07-03	0.05	A
USGS	10260550	1996-07-04	0.06	A
USGS	10260550	1996-07-05	0.03	A
USGS	10260550	1996-07-06	0.02	A
USGS	10260550	1996-07-07	0.00	A
USGS	10260550	1996-07-08	0.00	A
USGS	10260550	1996-07-09	0.00	A
USGS	10260550	1996-07-10	0.00	A
USGS	10260550	1996-07-11	0.00	A
USGS	10260550	1996-07-12	0.00	A
USGS	10260550	1996-07-13	0.00	A
USGS	10260550	1996-07-14	0.00	A
USGS	10260550	1996-07-15	0.00	A
USGS	10260550	1996-07-16	0.00	A
USGS	10260550	1996-07-17	0.00	A
USGS	10260550	1996-07-18	0.00	A
USGS	10260550	1996-07-19	0.00	A
USGS	10260550	1996-07-20	0.00	A
USGS	10260550	1996-07-21	0.00	A
USGS	10260550	1996-07-22	0.00	A
USGS	10260550	1996-07-23	0.00	A
USGS	10260550	1996-07-24	0.00	A
USGS	10260550	1996-07-25	0.00	A
USGS	10260550	1996-07-26	0.00	A
USGS	10260550	1996-07-27	0.00	A
USGS	10260550	1996-07-28	0.00	A
USGS	10260550	1996-07-29	0.00	A
USGS	10260550	1996-07-30	0.00	A
USGS	10260550	1996-07-31	0.00	A
USGS	10260550	1996-08-01	0.00	A
USGS	10260550	1996-08-02	0.00	A
USGS	10260550	1996-08-03	0.00	A
USGS	10260550	1996-08-04	0.00	A
USGS	10260550	1996-08-05	0.00	A
USGS	10260550	1996-08-06	0.00	A
USGS	10260550	1996-08-07	0.00	A
USGS	10260550	1996-08-08	0.00	A
USGS	10260550	1996-08-09	0.00	A
USGS	10260550	1996-08-10	0.00	A
USGS	10260550	1996-08-11	0.00	A
USGS	10260550	1996-08-12	0.00	A
USGS	10260550	1996-08-13	0.00	A
USGS	10260550	1996-08-14	0.00	A
USGS	10260550	1996-08-15	0.00	A
USGS	10260550	1996-08-16	0.00	A
USGS	10260550	1996-08-17	0.00	A
USGS	10260550	1996-08-18	0.00	A
USGS	10260550	1996-08-19	0.00	A
USGS	10260550	1996-08-20	0.00	A
USGS	10260550	1996-08-21	0.00	A
USGS	10260550	1996-08-22	0.00	A
USGS	10260550	1996-08-23	0.00	A
USGS	10260550	1996-08-24	0.00	A
USGS	10260550	1996-08-25	0.00	A
USGS	10260550	1996-08-26	0.00	A
USGS	10260550	1996-08-27	0.00	A
USGS	10260550	1996-08-28	0.00	A
USGS	10260550	1996-08-29	0.00	A
USGS	10260550	1996-08-30	0.00	A
USGS	10260550	1996-08-31	0.00	A
USGS	10260550	1996-09-01	0.00	A
USGS	10260550	1996-09-02	0.00	A
USGS	10260550	1996-09-03	0.00	A
USGS	10260550	1996-09-04	0.00	A
USGS	10260550	1996-09-05	0.00	A
USGS	10260550	1996-09-06	0.00	A
USGS	10260550	1996-09-07	0.00	A
USGS	10260550	1996-09-08	0.00	A
USGS	10260550	1996-09-09	0.00	A
USGS	10260550	1996-09-10	0.00	A
USGS	10260550	1996-09-11	0.00	A
USGS	10260550	1996-09-12	0.00	A
USGS	10260550	1996-09-13	0.00	A
USGS	10260550	1996-09-14	0.00	A
USGS	10260550	1996-09-15	0.00	A
USGS	10260550	1996-09-16	0.00	A
USGS	10260550	1996-09-17	0.00	A
USGS	10260550	1996-09-18	0.00	A
USGS	10260550	1996-09-19	0.00	A
USGS	10260550	1996-09-20	0.00	A
USGS	10260550	1996-09-21	0.00	A
USGS	10260550	1996-09-22	0.00	A
USGS	10260550	1996-09-23	0.00	A
USGS	10260550	1996-09-24	0.00	A
USGS	10260550	1996-09-25	0.00	A
USGS	10260550	1996-09-26	0.00	A
USGS	10260550	1996-09-27	0.00	A
USGS	10260550	1996-09-28	0.00	A
USGS	10260550	1996-09-29	0.00	A
USGS	10260550	1996-09-30	0.00	A
USGS	10260550	1996-10-01	0.00	A
USGS	10260550	1996-10-02	0.00	A
USGS	10260550	1996-10-03	0.00	A
USGS	10260550	1996-10-04	0.00	A
USGS	10260550	1996-10-05	0.00	A
USGS	10260550	1996-10-06	0.00	A
USGS	10260550	1996-10-07	0.00	A
USGS	10260550	1996-10-08	0.00	A
USGS	10260550	1996-10-09	0.00	A
USGS	10260550	1996-10-10	0.00	A
USGS	10260550	1996-10-11	0.00	A
USGS	10260550	1996-10-12	0.00	A
USGS	10260550	1996-10-13	0.00	A
USGS	10260550	1996-10-14	0.00	A
USGS	10260550	1996-10-15	0.00	A
USGS	10260550	1996-10-16	0.00	A
USGS	10260550	1996-10-17	0.00	A
USGS	10260550	1996-10-18	0.00	A
USGS	10260550	1996-10-19	0.00	A
USGS	10260550	1996-10-20	0.00	A
USGS	10260550	1996-10-21	0.00	A
USGS	10260550	1996-10-22	0.00	A
USGS	10260550	1996-10-23	0.00	A
USGS	10260550	1996-10-24	0.00	A
USGS	10260550	1996-10-25	0.00	A
USGS	10260550	1996-10-26	0.00	A
USGS	10260550	1996-10-27	0.00	A
USGS	10260550	1996-10-28	0.00	A
USGS	10260550	1996-10-29	0.02	A
USGS	10260550	1996-10-30	0.19	A
USGS	10260550	1996-10-31	0.08	A
USGS	10260550	1996-11-01	0.06	A
USGS	10260550	1996-11-02	0.06	A
USGS	10260550	1996-11-03	0.04	A
USGS	10260550	1996-11-04	0.03	A
USGS	10260550	1996-11-05	0.04	A
USGS	10260550	1996-11-06	0.04	A
USGS	10260550	1996-11-07	0.04	A
USGS	10260550	1996-11-08	0.04	A
USGS	10260550	1996-11-09	0.03	A
USGS	10260550	1996-11-10	0.03	A
USGS	10260550	1996-11-11	0.03	A
USGS	10260550	1996-11-12	0.03	A
USGS	10260550	1996-11-13	0.03	A
USGS	10260550	1996-11-14	0.04	A
USGS	10260550	1996-11-15	0.04	A
USGS	10260550	1996-11-16	0.04	A
USGS	10260550	1996-11-17	0.05	A
USGS	10260550	1996-11-18	0.05	A
USGS	10260550	1996-11-19	0.05	A
USGS	10260550	1996-11-20	0.05	A
USGS	10260550	1996-11-21	1.50	A
USGS	10260550	1996-11-22	0.96	A
USGS	10260550	1996-11-23	0.45	A
USGS	10260550	1996-11-24	0.35	A
USGS	10260550	1996-11-25	0.30	A
USGS	10260550	1996-11-26	0.27	A
USGS	10260550	1996-11-27	0.25	A
USGS	10260550	1996-11-28	0.25	A
USGS	10260550	1996-11-29	0.25	A
USGS	10260550	1996-11-30	0.23	A
USGS	10260550	1996-12-01	0.23	A
USGS	10260550	1996-12-02	0.23	A
USGS	10260550	1996-12-03	0.23	A
USGS	10260550	1996-12-04	0.23	A
USGS	10260550	1996-12-05	0.23	A
USGS	10260550	1996-12-06	0.23	A
USGS	10260550	1996-12-07	0.23	A
USGS	10260550	1996-12-08	0.22	A
USGS	10260550	1996-12-09	2.70	A
USGS	10260550	1996-12-10	11.0	A
USGS	10260550	1996-12-11	11.0	A
USGS	10260550	1996-12-12	4.30	A
USGS	10260550	1996-12-13	2.30	A
USGS	10260550	1996-12-14	1.70	A
USGS	10260550	1996-12-15	1.30	A
USGS	10260550	1996-12-16	1.10	A
USGS	10260550	1996-12-17	0.98	A
USGS	10260550	1996-12-18	0.88	A
USGS	10260550	1996-12-19	0.81	A
USGS	10260550	1996-12-20	0.78	A
USGS	10260550	1996-12-21	0.73	A
USGS	10260550	1996-12-22	57.0	A
USGS	10260550	1996-12-23	12.0	A
USGS	10260550	1996-12-24	5.20	A
USGS	10260550	1996-12-25	3.50	A
USGS	10260550	1996-12-26	2.70	A
USGS	10260550	1996-12-27	3.00	A
USGS	10260550	1996-12-28	5.20	A
USGS	10260550	1996-12-29	3.70	A
USGS	10260550	1996-12-30	3.00	A
USGS	10260550	1996-12-31	2.50	A
USGS	10260550	1997-01-01	2.20	A
USGS	10260550	1997-01-02	2.40	A
USGS	10260550	1997-01-03	11.0	A
USGS	10260550	1997-01-04	6.90	A
USGS	10260550	1997-01-05	5.70	A
USGS	10260550	1997-01-06	4.80	A
USGS	10260550	1997-01-07	4.20	A
USGS	10260550	1997-01-08	3.80	A
USGS	10260550	1997-01-09	3.50	A
USGS	10260550	1997-01-10	3.20	A
USGS	10260550	1997-01-11	3.00	A
USGS	10260550	1997-01-12	5.20	A
USGS	10260550	1997-01-13	9.20	A
USGS	10260550	1997-01-14	7.50	A
USGS	10260550	1997-01-15	7.70	A
USGS	10260550	1997-01-16	6.80	A
USGS	10260550	1997-01-17	6.30	A
USGS	10260550	1997-01-18	6.30	A
USGS	10260550	1997-01-19	6.00	A
USGS	10260550	1997-01-20	11.0	A
USGS	10260550	1997-01-21	11.0	A
USGS	10260550	1997-01-22	12.0	A
USGS	10260550	1997-01-23	32.0	A
USGS	10260550	1997-01-24	20.0	A
USGS	10260550	1997-01-25	35.0	A
USGS	10260550	1997-01-26	78.0	A
USGS	10260550	1997-01-27	30.0	A
USGS	10260550	1997-01-28	21.0	A
USGS	10260550	1997-01-29	16.0	A
USGS	10260550	1997-01-30	13.0	A
USGS	10260550	1997-01-31	11.0	A
USGS	10260550	1997-02-01	9.70	A
USGS	10260550	1997-02-02	9.00	A
USGS	10260550	1997-02-03	8.60	A
USGS	10260550	1997-02-04	8.00	A
USGS	10260550	1997-02-05	7.70	A
USGS	10260550	1997-02-06	7.10	A
USGS	10260550	1997-02-07	6.70	A
USGS	10260550	1997-02-08	6.60	A
USGS	10260550	1997-02-09	6.10	A
USGS	10260550	1997-02-10	5.80	A
USGS	10260550	1997-02-11	5.50	A
USGS	10260550	1997-02-12	5.30	A
USGS	10260550	1997-02-13	5.00	A
USGS	10260550	1997-02-14	4.80	A
USGS	10260550	1997-02-15	4.50	A
USGS	10260550	1997-02-16	4.50	A
USGS	10260550	1997-02-17	4.50	A
USGS	10260550	1997-02-18	4.30	A
USGS	10260550	1997-02-19	4.10	A
USGS	10260550	1997-02-20	4.00	A
USGS	10260550	1997-02-21	3.90	A
USGS	10260550	1997-02-22	3.80	A
USGS	10260550	1997-02-23	3.60	A
USGS	10260550	1997-02-24	3.50	A
USGS	10260550	1997-02-25	3.40	A
USGS	10260550	1997-02-26	3.40	A
USGS	10260550	1997-02-27	4.10	A
USGS	10260550	1997-02-28	3.80	A
USGS	10260550	1997-03-01	3.50	A
USGS	10260550	1997-03-02	3.40	A
USGS	10260550	1997-03-03	3.30	A
USGS	10260550	1997-03-04	3.20	A
USGS	10260550	1997-03-05	2.90	A
USGS	10260550	1997-03-06	2.80	A
USGS	10260550	1997-03-07	2.70	A
USGS	10260550	1997-03-08	2.70	A
USGS	10260550	1997-03-09	2.50	A
USGS	10260550	1997-03-10	2.40	A
USGS	10260550	1997-03-11	2.30	A
USGS	10260550	1997-03-12	2.10	A
USGS	10260550	1997-03-13	2.10	A
USGS	10260550	1997-03-14	2.10	A
USGS	10260550	1997-03-15	1.90	A
USGS	10260550	1997-03-16	1.80	A
USGS	10260550	1997-03-17	1.80	A
USGS	10260550	1997-03-18	1.80	A
USGS	10260550	1997-03-19	1.60	A
USGS	10260550	1997-03-20	1.60	A
USGS	10260550	1997-03-21	1.50	A
USGS	10260550	1997-03-22	1.50	A
USGS	10260550	1997-03-23	1.40	A
USGS	10260550	1997-03-24	1.40	A
USGS	10260550	1997-03-25	1.40	A
USGS	10260550	1997-03-26	1.30	A
USGS	10260550	1997-03-27	1.20	A
USGS	10260550	1997-03-28	1.20	A
USGS	10260550	1997-03-29	1.20	A
USGS	10260550	1997-03-30	1.10	A
USGS	10260550	1997-03-31	1.10	A
USGS	10260550	1997-04-01	1.10	A
USGS	10260550	1997-04-02	1.10	A
USGS	10260550	1997-04-03	1.10	A
USGS	10260550	1997-04-04	1.10	A
USGS	10260550	1997-04-05	1.20	A
USGS	10260550	1997-04-06	1.10	A
USGS	10260550	1997-04-07	1.10	A
USGS	10260550	1997-04-08	1.10	A
USGS	10260550	1997-04-09	1.10	A
USGS	10260550	1997-04-10	1.10	A
USGS	10260550	1997-04-11	1.10	A
USGS	10260550	1997-04-12	1.10	A
USGS	10260550	1997-04-13	1.10	A
USGS	10260550	1997-04-14	1.10	A
USGS	10260550	1997-04-15	1.00	A
USGS	10260550	1997-04-16	1.00	A
USGS	10260550	1997-04-17	0.97	A
USGS	10260550	1997-04-18	0.96	A
USGS	10260550	1997-04-19	1.00	A
USGS	10260550	1997-04-20	1.10	A
USGS	10260550	1997-04-21	1.00	A
USGS	10260550	1997-04-22	0.97	A
USGS	10260550	1997-04-23	0.96	A
USGS	10260550	1997-04-24	0.94	A
USGS	10260550	1997-04-25	0.90	A
USGS	10260550	1997-04-26	0.90	A
USGS	10260550	1997-04-27	0.89	A
USGS	10260550	1997-04-28	0.89	A
USGS	10260550	1997-04-29	0.90	A
USGS	10260550	1997-04-30	0.90	A
USGS	10260550	1997-05-01	0.87	A
USGS	10260550	1997-05-02	0.85	A
USGS	10260550	1997-05-03	0.80	A
USGS	10260550	1997-05-04	0.78	A
USGS	10260550	1997-05-05	0.75	A
USGS	10260550	1997-05-06	0.72	A
USGS	10260550	1997-05-07	0.64	A
USGS	10260550	1997-05-08	0.63	A
USGS	10260550	1997-05-09	0.60	A
USGS	10260550	1997-05-10	0.57	A
USGS	10260550	1997-05-11	0.56	A
USGS	10260550	1997-05-12	0.53	A
USGS	10260550	1997-05-13	0.50	A
USGS	10260550	1997-05-14	0.49	A
USGS	10260550	1997-05-15	0.46	A
USGS	10260550	1997-05-16	0.44	A
USGS	10260550	1997-05-17	0.45	A
USGS	10260550	1997-05-18	0.38	A
USGS	10260550	1997-05-19	0.36	A
USGS	10260550	1997-05-20	0.35	A
USGS	10260550	1997-05-21	0.34	A
USGS	10260550	1997-05-22	0.33	A
USGS	10260550	1997-05-23	0.34	A
USGS	10260550	1997-05-24	0.37	A
USGS	10260550	1997-05-25	0.37	A
USGS	10260550	1997-05-26	0.33	A
USGS	10260550	1997-05-27	0.30	A
USGS	10260550	1997-05-28	0.27	A
USGS	10260550	1997-05-29	0.22	A
USGS	10260550	1997-05-30	0.20	A
USGS	10260550	1997-05-31	0.18	A
USGS	10260550	1997-06-01	0.17	A
USGS	10260550	1997-06-02	0.19	A
USGS	10260550	1997-06-03	0.17	A
USGS	10260550	1997-06-04	0.18	A
